symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
SPWR,Engineering & Construction,Industrial Services,1638511.000000,-1.46,-1.1074,0.0,0,0,0,0,
HGV,Real Estate Development,Finance,779656.000000,51.344329,2.93128,0.0,0,0,0,0,4.0
SNN,Medical Specialties,Health Technology,1055187.000000,21.507162,2.49561,2.419562,1.627364875012333,2.0516026141905184,0,3.679,6.0
GHC,Other Consumer Services,Consumer Services,9537.000000,17.7076,1.07068,0.618516,1.1294585375770856,5.136922329734374,0,6.266,
ITOT,Investment Trusts Or Mutual Funds,Miscellaneous,1655227.000000,29.545067,4.940714,1.0677,0,0,0,0,
NET,Information Technology Services,Technology Services,1712972.000000,-707.98,50.2825,0.0,0,0,0,0,25.0
CHWY,Internet Retail,Retail Trade,3965641.000000,48.91055,21.3357,0.0,0,0,0,0,25.0
KNSL,Multi-Line Insurance,Finance,156726.000000,14.489321,3.92448,0.230947,1.0352451988605953,0,0,1.035,2.0
SPHQ,Investment Trusts Or Mutual Funds,Miscellaneous,876743.000000,26.100246,9.256388,1.2341,0,0,0,0,
ITW,Auto Parts: OEM,Producer Manufacturing,1115306.000000,25.594898,24.0249,2.357805,0,0,0,0,2.0
STOT,Investment Trusts Or Mutual Funds,Miscellaneous,33303.000000,,,0.0,0,0,0,0,
LKQ,Automotive Aftermarket,Consumer Durables,1513831.000000,13.212996,1.21356,3.857281,0,3.7905006756979462,1.2857603333333334,5.076,9.0
FLRN,Investment Trusts Or Mutual Funds,Miscellaneous,1642784.000000,,,1.1723,0,0,0,0,
ASB,Major Banks,Finance,1426372.000000,9.789942,0.977224,3.339254,1.5321847667738993,2.5582670912707832,1.1130846666666667,5.204,5.0
EWQ,Investment Trusts Or Mutual Funds,Miscellaneous,156087.000000,19.074293,2.12628,3.0906,0,1.1757623643170232,1.0302,2.206,
VTHR,Investment Trusts Or Mutual Funds,Miscellaneous,27983.000000,28.5281,4.70279,1.1655,0,0,0,0,
EVN,Investment Trusts/Mutual Funds,Miscellaneous,83596.000000,983.018868,0.959167,5.907869,0,2.6064282862108477,1.9692896666666666,4.576,
INFO,Investment Trusts Or Mutual Funds,Miscellaneous,26003.000000,25.81227,4.98935,0.9827,0,0,0,0,
LIN,Chemicals: Specialty,Process Industries,673291.000000,34.931272,6.18674,1.195399,0,0,0,0,21.0
FN,Semiconductors,Electronic Technology,340436.000000,61.154742,10.4566,0.0,0,1.3379109844500126,0,1.338,10.0
ORKLY,Food: Specialty/Candy,Consumer Non-Durables,33902.000000,19.168119,2.48192,2.231495,0,1.007284682826199,0,1.007,2.0
CYN,Packaged Software,Technology Services,104193.000000,-0.15,0.345689,0.0,0,26.03496206127473,0,26.035,
PPL,Electric Utilities,Utilities,3436151.000000,24.582309,1.96782,2.827648,0,1.2704414021607668,0,1.27,12.0
CVX,Integrated Oil,Energy Minerals,6212176.000000,28.424833,2.01485,3.668507,0,1.2407871553713676,1.2228356666666667,2.464,19.0
GUSE,Investment Trusts Or Mutual Funds,Miscellaneous,6738.000000,29.770344,5.829978,0.9192,0,0,0,0,
RCL,Hotels/Resorts/Cruise lines,Consumer Services,2867730.000000,16.366485,6.89435,1.66087,1.9148888719844241,0,0,1.915,21.0
RIVN,Motor Vehicles,Consumer Durables,11637335.000000,-5.26,4.38318,0.0,0,1.0494663691657653,0,1.049,14.0
GDV,Investment Trusts/Mutual Funds,Miscellaneous,105802.000000,6.098863,0.946899,5.76725,2.459474823422005,2.640197106555187,1.9224166666666667,7.022,
GXO,Air Freight/Couriers,Transportation,537574.000000,206.470374,2.18045,0.0,0,2.57744960902566,0,2.577,14.0
OC,Containers/Packaging,Process Industries,525978.000000,-19.14,2.58043,2.387674,0,0,0,0,12.0
SIF,Aerospace & Defense,Electronic Technology,21922.000000,26.996062,2.42194,0.0,1.0657109914772014,2.097492093115436,0,3.163,
IQDG,Investment Trusts Or Mutual Funds,Miscellaneous,34697.000000,17.447098,2.714495,2.5619,0,0,0,0,
ADT,Miscellaneous Commercial Services,Commercial Services,4605356.000000,10.808779,1.5602,3.059805,1.3877608192377697,1.6023586719651326,1.019935,4.01,4.0
CTTAY,Automotive Aftermarket,Consumer Durables,32849.000000,-68.98,3.25704,2.631167,0,1.412325301500749,0,1.412,11.0
FAN,Investment Trusts Or Mutual Funds,Miscellaneous,30300.000000,29.152094,2.373155,1.4583,0,1.053449943219048,0,1.053,
DCO,Aerospace & Defense,Electronic Technology,118870.000000,-62.16,3.23126,0.0,0,1.5721421365040265,0,1.572,
WLTH,Packaged Software,Technology Services,564819.000000,,2.61884,0.0,0,3.4366360678773806,0,3.437,4.0
CLMB,Electronics Distributors,Distribution Services,112470.000000,18.259371,3.3522,0.802265,0,0,0,0,
DBSDY,Major Banks,Finance,38170.000000,15.117559,2.35293,3.908852,0,1.0625050468989727,1.3029506666666666,2.365,7.0
SAIA,Trucking,Transportation,445949.000000,46.561358,4.5705,0.0,0,1.2296247675309047,0,1.23,9.0
HSTM,Packaged Software,Technology Services,101997.000000,35.562859,1.80804,0.591497,1.040411289767226,4.977765978628791,0,6.018,
MI,Internet Software/Services,Technology Services,87017.000000,-1.64,0.016437,0.0,0,547.5451724767294,0,547.545,
CNNE,Restaurants,Consumer Services,259804.000000,-1.56,0.620405,4.191176,0,35.76695868021696,1.3970586666666664,37.164,
CRK,Oil & Gas Production,Energy Minerals,1088449.000000,12.955193,1.91435,0.0,1.1578368612493848,1.3059262935199938,0,2.464,3.0
MAR,Hotels/Resorts/Cruise lines,Consumer Services,835484.000000,37.692761,-25.2632,0.747914,0,0,0,0,12.0
AVA,Electric Utilities,Utilities,168330.000000,17.3064,1.25034,4.762194,0,1.9994561479277637,1.587398,3.587,1.0
ICOW,Investment Trusts Or Mutual Funds,Miscellaneous,85221.000000,16.779894,1.56858,3.0096,0,1.593798212395925,1.0031999999999999,2.597,
APXT,Financial Conglomerates,Finance,4484.000000,227.790433,1.37498,0.0,0,1.8182082648474887,0,1.818,
ROKU,Packaged Software,Technology Services,1014069.000000,191.76772,6.24565,0.0,0,1.4410029380448792,0,1.441,29.0
OVF,Investment Trusts Or Mutual Funds,Miscellaneous,12803.000000,14.6097,1.81336,3.0718,1.0267151276206903,1.3786561962324082,1.0239333333333334,3.429,
STGW,Miscellaneous Commercial Services,Commercial Services,920172.000000,79.151943,2.23534,0.0,0,1.1183980960390814,0,1.118,6.0
AGRO,Agricultural Commodities/Milling,Process Industries,1516296.000000,-400.58,1.18,2.55365,0,2.1186440677966103,0,2.119,
INMB,Biotechnology,Health Technology,118469.000000,-0.73,1.58219,0.0,0,2.976886467491262,0,2.977,
EVTC,Miscellaneous Commercial Services,Commercial Services,126411.000000,13.654564,2.9815,0.666445,1.0985337942683486,0,0,1.099,2.0
VIOO,Investment Trusts Or Mutual Funds,Miscellaneous,83602.000000,22.485699,1.856436,1.5933,0,1.3466664081067163,0,1.347,
FEM,Investment Trusts Or Mutual Funds,Miscellaneous,94533.000000,11.596691,1.487431,2.5078,1.293472422434986,1.6807502331200574,0,2.974,
VET,Oil & Gas Production,Energy Minerals,1015508.000000,-4.26,1.23141,2.878932,0,2.030193030753364,0,2.03,4.0
WAY,Packaged Software,Technology Services,804605.000000,41.592483,1.24619,0.0,0,7.222012694693426,0,7.222,24.0
CLOU,Investment Trusts Or Mutual Funds,Miscellaneous,209971.000000,44.50504,4.466659,0.2725,0,0,0,0,
GPRK,Oil & Gas Production,Energy Minerals,278692.000000,9.596431,1.94588,3.827027,1.563081107966076,1.2847657615063621,1.2756756666666667,4.124,
LIFE,Packaged Software,Technology Services,236436.000000,15.887603,-46.873,0.0,2.3288598034580796,0,0,2.329,9.0
KPCPY,Regional Banks,Finance,18346.000000,9.02689,1.57686,4.035416,1.6617018707439661,1.5854292708293698,1.3451386666666665,4.592,
VISN,Telecommunications Equipment,Electronic Technology,12943510.000000,1.691932,-2.1286,0.0,28.36993448909294,0,0,28.37,
ICE,Investment Banks/Brokers,Finance,1443669.000000,27.110942,3.06492,1.253999,0,0,0,0,18.0
MRAAY,Electronic Production Equipment,Electronic Technology,336822.000000,43.157591,3.26964,1.004786,1.019519370300349,1.559804749146695,0,2.579,
EBND,Investment Trusts Or Mutual Funds,Miscellaneous,107088.000000,,,0.0,0,0,0,0,
ECON,Investment Trusts Or Mutual Funds,Miscellaneous,8025.000000,15.409734,2.231264,2.2129,0,1.1204411490527342,0,1.12,
PKG,Containers/Packaging,Process Industries,550289.000000,27.074464,4.31887,2.246282,0,0,0,0,6.0
VTC,Investment Trusts Or Mutual Funds,Miscellaneous,50424.000000,,,0.0,0,0,0,0,
VACI,Financial Conglomerates,Finance,26010.000000,1534.848485,1.41975,0.0,0,1.7608733932030287,0,1.761,
CSLLY,Biotechnology,Health Technology,201196.000000,32.001109,2.38683,2.944743,1.7402521893850615,1.9733286409170323,0,3.714,
SPMO,Investment Trusts Or Mutual Funds,Miscellaneous,1074911.000000,35.167328,7.227954,0.8333,0,0,0,0,
NICE,Information Technology Services,Technology Services,165331.000000,10.474187,1.59079,0.0,1.6631362415049493,2.0492962616058685,0,3.712,9.0
ABR,Real Estate Investment Trusts,Finance,2759123.000000,14.496668,0.67842,14.906832,1.0347205302625404,3.6850328704932047,4.968944,9.689,
RWR,Investment Trusts Or Mutual Funds,Miscellaneous,245117.000000,39.697655,2.296503,3.6141,0,1.0886116848094691,1.2047,2.293,
ZTR,Investment Trusts/Mutual Funds,Miscellaneous,127269.000000,8.432099,0.944184,8.784773,1.7789164951692338,2.6477889902815552,2.9282576666666666,7.355,
AR,Oil & Gas Production,Energy Minerals,2722202.000000,18.980798,1.57507,0.0,0,1.587231043699645,0,1.587,18.0
CYH,Hospital/Nursing Management,Health Services,1383406.000000,0.841171,-0.2791,0.0,17.832283804363204,0,0,17.832,2.0
MEAR,Investment Trusts Or Mutual Funds,Miscellaneous,60462.000000,,,0.8486,0,0,0,0,
PW,Real Estate Investment Trusts,Finance,4207.000000,-0.92,-0.8393,0.0,0,0,0,0,
RXO,Packaged Software,Technology Services,903281.000000,-32.88,2.07943,0.0,0,4.328109145294624,0,4.328,5.0
UA,Apparel/Footwear,Consumer Non-Durables,1089756.000000,-5.07,1.83653,0.0,0,1.3612628162894154,0,1.361,6.0
ZBH,Medical Specialties,Health Technology,3938344.000000,21.477485,1.27483,1.15942,1.6296135231848607,4.016221770745903,0,5.646,9.0
BR,Information Technology Services,Technology Services,601227.000000,17.580775,6.43727,2.395643,0,0,0,0,7.0
KN,Electronic Components,Electronic Technology,399407.000000,46.468515,3.32614,0.0,0,1.5333088805642576,0,1.533,
DNOW,Wholesale Distributors,Distribution Services,1453002.000000,-44.84,1.07858,0.0,0,2.3178623746036453,0,2.318,
DLB,Packaged Software,Technology Services,308787.000000,25.392279,2.31863,2.192216,1.457135848263167,3.8816024980268518,0,5.339,5.0
DNP,Investment Trusts/Mutual Funds,Miscellaneous,608446.000000,9.284483,1.15714,7.24234,1.6155988437913023,2.160499161726325,2.4141133333333333,6.19,
VEGA,Investment Trusts Or Mutual Funds,Miscellaneous,4868.000000,,,0.788,0,0,0,0,
CRWD,Packaged Software,Technology Services,1272801.000000,-615.02,26.0315,0.0,0,0,0,0,43.0
ENS,Electrical Products,Producer Manufacturing,213083.000000,25.495463,3.99948,0.498883,0,0,0,0,4.0
EXC,Electric Utilities,Utilities,4727101.000000,17.198011,1.67102,3.443878,0,1.4960922071549114,1.1479593333333333,2.644,4.0
MGPI,Agricultural Commodities/Milling,Process Industries,370852.000000,-4.06,0.599024,2.375062,0,4.173455487593151,0,4.173,
LECO,Industrial Machinery,Producer Manufacturing,687385.000000,27.910047,9.70238,1.18457,0,0,0,0,5.0
STRL,Engineering & Construction,Industrial Services,192823.000000,50.326372,13.0601,0.0,0,0,0,0,9.0
KG,Property/Casualty Insurance,Finance,19105.000000,1.238884,0.609535,0.0,12.10767109753617,4.101487199258451,0,16.209,
MEDP,Miscellaneous Commercial Services,Commercial Services,327323.000000,25.77031,19.5064,0.0,0,0,0,0,4.0
ROSC,Investment Trusts Or Mutual Funds,Miscellaneous,2796.000000,14.78903,1.880294,2.027,1.014265303403942,1.329579310469533,0,2.344,
MCHB,Regional Banks,Finance,258549.000000,12.842677,1.26078,3.910256,1.1679807878061559,1.982899474928219,1.3034186666666667,4.454,
BELFA,Electronic Components,Electronic Technology,9930.000000,48.915928,6.58429,0.105848,0,0,0,0,
CIZN,Regional Banks,Finance,10671.000000,6.585873,0.849668,0.42061,2.2776023770880487,2.9423257083943377,0,5.22,
CPF,Regional Banks,Finance,44347.000000,12.081123,1.54044,3.207166,1.2416064301307088,1.6229129339669186,1.0690553333333332,3.934,
BAYRY,Pharmaceuticals: Major,Health Technology,1774381.000000,-9.56,1.38149,0.214011,0,3.764051857052892,0,3.764,14.0
JEF,Investment Banks/Brokers,Finance,1655918.000000,16.293789,0.927443,3.323639,0,2.695583448255041,1.1078796666666666,3.803,4.0
COHR,Semiconductors,Electronic Technology,5545589.000000,300.841251,6.6716,0.0,0,2.0969482582888666,0,2.097,18.0
RMBI,Major Banks,Finance,54748.000000,12.434242,1.13046,3.846154,1.2063461528253994,2.211489128319445,1.2820513333333332,4.7,
TTD,Packaged Software,Technology Services,16254526.000000,25.862837,4.45006,0.0,1.4306241809434905,2.022444641195849,0,3.453,20.0
PWCDF,Multi-Line Insurance,Finance,10653.000000,19.003517,2.0606,3.32168,0,1.2132388624672426,1.1072266666666668,2.32,4.0
DBE,Investment Trusts Or Mutual Funds,Miscellaneous,103735.000000,,,0.0,0,0,0,0,
IDCC,Packaged Software,Technology Services,121047.000000,29.934637,8.2365,0.736335,1.2360263463358516,1.092697140775815,0,2.329,5.0
ESPR,Pharmaceuticals: Major,Health Technology,4607961.000000,-9.12,-1.5511,0.0,0,0,0,0,6.0
AVTR,Medical Specialties,Health Technology,13470881.000000,-10.11,0.963257,0.0,0,5.315300070490014,0,5.315,4.0
APPS,Packaged Software,Technology Services,710434.000000,-7.45,2.12782,0.0,0,4.229681082046414,0,4.23,
ONEXF,Investment Managers,Finance,20.000000,9.324424,0.651647,0.343302,1.608678455634364,3.8364329153667556,0,5.445,
ESRT,Real Estate Investment Trusts,Finance,568055.000000,22.497055,0.921637,2.443281,0,2.7125647082311146,0,2.713,2.0
RWT,Real Estate Investment Trusts,Finance,960599.000000,-9.31,0.781554,12.521739,0,3.198755300337533,4.173913,7.373,5.0
TRAX,Biotechnology,Health Technology,570044.000000,,,0.0,0,0,0,0,6.0
MXC,Oil & Gas Production,Energy Minerals,22663.000000,14.90939,0.961541,1.104972,1.0060773780818666,2.5999931360181208,0,3.606,
VST,Electric Utilities,Utilities,3173913.000000,74.057731,20.7814,0.562314,0,0,0,0,18.0
QURE,Biotechnology,Health Technology,787659.000000,-5.19,5.65698,0.0,0,0,0,0,10.0
FHI,Investment Managers,Finance,336584.000000,11.089229,3.62976,2.391419,1.352663922802929,0,0,1.353,2.0
FENC,Pharmaceuticals: Major,Health Technology,102168.000000,-19.47,6.45273,0.0,0,0,0,0,6.0
UE,Real Estate Investment Trusts,Finance,1163501.000000,29.767191,2.16064,3.526221,0,1.1570645734597158,1.175407,2.332,3.0
CNOB,Regional Banks,Finance,220569.000000,17.155704,1.01078,2.419355,0,2.473337422584539,0,2.473,
ARXS,Aerospace & Defense,Electronic Technology,451057.000000,306.026201,4.50404,0.0,0,1.127876306604737,0,1.128,
MBC,Home Furnishings,Consumer Durables,1056921.000000,45.718433,0.893976,0.0,0,5.145552005870403,0,5.146,
ST,Electronic Equipment/Instruments,Electronic Technology,3370974.000000,194.428839,2.17386,1.155791,0,2.3460572437967486,0,2.346,7.0
IVZ,Investment Managers,Finance,5303703.000000,-15.99,1.1812,3.24826,0,2.116491703352523,1.0827533333333335,3.199,5.0
CRMD,Biotechnology,Health Technology,758586.000000,3.728329,1.48037,0.0,14.9369865159432,3.181637023176638,0,18.119,7.0
PRFZ,Investment Trusts Or Mutual Funds,Miscellaneous,51408.000000,94.50582,2.451591,1.0433,0,1.0197459527302881,0,1.02,
REET,Investment Trusts Or Mutual Funds,Miscellaneous,1488544.000000,29.462519,1.731589,3.8814,0,1.4437606152499236,1.2938,2.738,
NYM,Investment Trusts Or Mutual Funds,Miscellaneous,52856.000000,,,0.0,0,0,0,0,
TMUS,Wireless Telecommunications,Communications,7041865.000000,19.213435,3.49114,2.035133,1.873688905705825,1.4321969328070487,0,3.306,26.0
DGX,Services to the Health Industry,Health Services,784050.000000,21.515162,2.93925,1.640605,0,0,0,0,10.0
OFS,Investment Trusts/Mutual Funds,Miscellaneous,19996.000000,-1.63,0.43722,25.373134,0,5.717945199213211,8.457711333333334,14.176,
VSCO,Apparel/Footwear Retail,Retail Trade,1332906.000000,26.667698,4.83458,0.0,0,0,0,0,8.0
AEAQ,Financial Conglomerates,Finance,21875.000000,851.282051,1.14402,0.0,0,2.185276481180399,0,2.185,
DLNG,Marine Shipping,Transportation,48828.000000,2.835799,0.355782,5.063939,11.22082347867391,15.796189801620095,1.6879796666666669,28.705,
ABT,Medical Specialties,Health Technology,5181126.000000,26.148489,3.12674,2.557,1.338509464160625,1.6374882465443241,0,2.976,24.0
CUT,Investment Trusts Or Mutual Funds,Miscellaneous,1129.000000,21.019142,1.163108,3.5422,0,2.149413468052838,1.1807333333333332,3.33,
H,Hotels/Resorts/Cruise lines,Consumer Services,636576.000000,-294.66,4.60707,0.369549,0,1.0180005947380875,0,1.018,15.0
TMC,Other Metals/Minerals,Non-Energy Minerals,1927790.000000,-6.22,-63.9939,0.0,0,0,0,0,
ARES,Investment Managers,Finance,1585547.000000,64.046472,8.90917,4.167773,0,0,1.3892576666666667,1.389,13.0
SFYF,Investment Trusts Or Mutual Funds,Miscellaneous,2013.000000,84.41626,6.124034,0.5756,0,0,0,0,
IFLN,Investment Trusts Or Mutual Funds,Miscellaneous,12845.000000,,,4.5518,0,0,1.5172666666666668,1.517,
SNXX,Investment Trusts Or Mutual Funds,Miscellaneous,6991876.000000,,,0.0,0,0,0,0,
JNJ,Pharmaceuticals: Major,Health Technology,3955212.000000,26.337758,6.75235,2.282804,3.037464312641949,0,0,3.037,17.0
NAVI,Finance/Rental/Leasing,Finance,1411364.000000,-11.32,0.365085,6.97928,0,6.847720393880877,2.326426666666667,9.174,1.0
SBNY,Regional Banks,Finance,6743.000000,,,0.0,0,0,0,0,
MLKN,Office Equipment/Supplies,Producer Manufacturing,532696.000000,121.504613,0.876548,4.380841,0,2.8520970899482974,1.4602803333333334,4.312,
ALL,Multi-Line Insurance,Finance,652341.000000,5.686222,1.96665,1.885397,2.6379553946363683,1.271197213535708,0,3.909,15.0
PRLB,Chemicals: Specialty,Process Industries,87515.000000,72.685766,2.23256,0.0,0,1.1197907335077222,0,1.12,3.0
CHI,Investment Trusts/Mutual Funds,Miscellaneous,113374.000000,5.484018,1.08037,9.49209,2.735220781551045,2.3140220480020735,3.16403,8.213,
XTNT,Medical Specialties,Health Technology,33990.000000,16.700906,1.51931,0.0,2.095694688659406,3.3699508329439025,0,5.466,
LLYVA,Movies/Entertainment,Consumer Services,41326.000000,-29.03,-16.3105,0.0,0,0,0,0,
SPFI,Regional Banks,Finance,192019.000000,12.736356,1.44678,1.459521,1.1777308988536437,1.727975227747135,0,2.906,
SWX,Gas Distributors,Utilities,251047.000000,15.083385,1.67218,2.704176,0,1.495054360176536,0,1.495,5.0
BBAI,Packaged Software,Technology Services,49601698.000000,-4.11,2.94223,0.0,0,3.0589043004795684,0,3.059,
UGE,Investment Trusts Or Mutual Funds,Miscellaneous,8794.000000,,,0.902,0,0,0,0,
ROP,Packaged Software,Technology Services,574563.000000,22.118538,1.89871,0.955891,1.672804956638635,4.740060356768543,0,6.413,10.0
AVEX,Aerospace & Defense,Electronic Technology,713905.000000,,13.3011,0.0,0,0,0,0,
PATK,Homebuilding,Consumer Durables,402289.000000,24.189577,2.64609,1.844784,0,1.738414037315435,0,1.738,7.0
SCSC,Electronics Distributors,Distribution Services,123113.000000,12.514998,0.966679,0.0,1.1985619174689441,2.58617390053989,0,3.785,
REI,Integrated Oil,Energy Minerals,8138213.000000,-10.07,0.417163,0.0,0,5.9928613036151335,0,5.993,
WMB,Oil & Gas Pipelines,Industrial Services,3663716.000000,34.215581,6.98832,2.772453,0,0,0,0,20.0
BMOP,Investment Trusts Or Mutual Funds,Miscellaneous,80650.000000,,,0.0,0,0,0,0,
IDN,Packaged Software,Technology Services,199678.000000,128.797468,7.9545,0.0,0,1.1314350367716386,0,1.131,
DKL,Oil & Gas Pipelines,Industrial Services,55405.000000,15.43504,445.164,8.788832,0,0,2.9296106666666666,2.93,
LCTX,Biotechnology,Health Technology,2097636.000000,-5.6,8.51343,0.0,0,0,0,0,7.0
CRBG,Life/Health Insurance,Finance,10261244.000000,-55.76,1.05188,3.601931,0,2.3766969616306044,1.2006436666666667,3.577,11.0
NLR,Investment Trusts Or Mutual Funds,Miscellaneous,202329.000000,107.521324,3.673056,0.9339,0,0,0,0,
AGX,Engineering & Construction,Industrial Services,135553.000000,64.762237,19.034,0.277469,0,0,0,0,3.0
